Temperature,Soil_color,Crop,Nitrogen,Phosphorus,Potassium,Fertilizer
25,Red,Wheat,75,50,45,19:19:19 NPK
25,Red,Wheat,80,50,45,19:19:19 NPK
30,Red,Wheat,60,55,50,19:19:19 NPK
30,Red,Wheat,65,55,50,19:19:19 NPK
30,Red,Wheat,70,55,50,19:19:19 NPK
30,Red,Wheat,75,55,50,19:19:19 NPK
30,Red,Wheat,80,55,50,19:19:19 NPK
15,Red,Wheat,60,60,55,19:19:19 NPK
15,Red,Wheat,65,60,55,19:19:19 NPK
15,Red,Wheat,70,60,55,19:19:19 NPK
15,Red,Wheat,75,60,55,19:19:19 NPK
15,Red,Wheat,80,60,55,19:19:19 NPK
20,Black,Sugarcane,120,60,60,Urea
20,Black,Sugarcane,125,60,60,Urea
20,Black,Sugarcane,130,60,60,Urea
20,Black,Sugarcane,135,60,60,Urea
20,Black,Sugarcane,140,60,60,Urea
20,Black,Sugarcane,145,60,60,Urea
20,Black,Sugarcane,150,60,60,Urea
25,Black,Sugarcane,120,65,65,Urea
25,Black,Sugarcane,125,65,65,Urea
25,Black,Sugarcane,130,65,65,Urea
25,Black,Sugarcane,135,65,65,Urea
25,Black,Sugarcane,140,65,65,Urea
25,Black,Sugarcane,145,65,65,Urea
25,Black,Sugarcane,150,65,65,Urea
30,Black,Sugarcane,120,70,70,Urea
30,Black,Sugarcane,125,70,70,Urea
30,Black,Sugarcane,130,70,70,Urea
30,Black,Sugarcane,135,70,70,Urea
30,Black,Sugarcane,140,70,70,Urea
30,Black,Sugarcane,145,70,70,Urea
30,Black,Sugarcane,150,70,70,Urea
35,Black,Sugarcane,120,75,75,Urea
35,Black,Sugarcane,125,75,75,Urea
35,Black,Sugarcane,130,75,75,Urea
35,Black,Sugarcane,135,75,75,Urea
35,Black,Sugarcane,140,75,75,Urea
35,Black,Sugarcane,145,75,75,Urea
35,Black,Sugarcane,150,75,75,Urea
20,Black,Sugarcane,120,80,80,Urea
20,Black,Sugarcane,125,80,80,Urea
20,Black,Sugarcane,130,80,80,Urea
20,Black,Sugarcane,135,80,80,Urea
20,Black,Sugarcane,140,80,80,Urea
20,Black,Sugarcane,145,80,80,Urea
20,Black,Sugarcane,150,80,80,DAP
25,Black,Sugarcane,120,60,65,DAP
25,Black,Sugarcane,125,60,65,DAP
25,Black,Sugarcane,130,60,65,DAP
25,Black,Sugarcane,135,60,65,DAP
25,Black,Sugarcane,140,60,65,DAP
25,Black,Sugarcane,145,60,65,DAP
25,Black,Sugarcane,150,60,65,DAP
30,Black,Sugarcane,120,65,70,DAP
30,Black,Sugarcane,125,65,70,DAP
30,Black,Sugarcane,130,65,70,DAP
30,Black,Sugarcane,135,65,70,DAP
30,Black,Sugarcane,140,65,70,DAP
30,Black,Sugarcane,145,65,70,DAP
30,Black,Sugarcane,150,65,70,DAP
35,Black,Sugarcane,120,70,75,DAP
35,Black,Sugarcane,125,70,75,DAP
35,Black,Sugarcane,130,70,75,DAP
35,Black,Sugarcane,135,70,75,DAP
35,Black,Sugarcane,140,70,75,DAP
35,Black,Sugarcane,145,70,75,DAP
35,Black,Sugarcane,150,70,75,DAP
20,Black,Sugarcane,120,75,80,DAP
20,Black,Sugarcane,125,75,80,DAP
20,Black,Sugarcane,130,75,80,DAP
20,Black,Sugarcane,135,75,80,DAP
20,Black,Sugarcane,140,75,80,DAP
20,Black,Sugarcane,145,75,80,DAP
20,Black,Sugarcane,150,75,80,DAP
25,Black,Sugarcane,120,80,60,DAP
25,Black,Sugarcane,125,80,60,DAP
25,Black,Sugarcane,130,80,60,DAP
25,Black,Sugarcane,135,80,60,DAP
25,Black,Sugarcane,140,80,60,DAP
25,Black,Sugarcane,145,80,60,DAP
25,Black,Sugarcane,150,80,60,DAP
30,Black,Sugarcane,120,60,70,MOP
30,Black,Sugarcane,125,60,70,MOP
30,Black,Sugarcane,130,60,70,MOP
30,Black,Sugarcane,135,60,70,MOP
30,Black,Sugarcane,140,60,70,MOP
30,Black,Sugarcane,145,60,70,MOP
30,Black,Sugarcane,150,60,70,MOP
35,Black,Sugarcane,120,65,75,MOP
35,Black,Sugarcane,125,65,75,MOP
35,Black,Sugarcane,130,65,75,MOP
35,Black,Sugarcane,135,65,75,MOP
35,Black,Sugarcane,140,65,75,MOP
35,Black,Sugarcane,145,65,75,MOP
35,Black,Sugarcane,150,65,75,MOP
20,Black,Sugarcane,120,70,80,MOP
20,Black,Sugarcane,125,70,80,MOP
20,Black,Sugarcane,130,70,80,MOP
20,Black,Sugarcane,135,70,80,MOP
20,Black,Sugarcane,140,70,80,MOP
20,Black,Sugarcane,145,70,80,MOP
20,Black,Sugarcane,150,70,80,MOP
25,Black,Sugarcane,120,75,60,MOP
25,Black,Sugarcane,125,75,60,MOP
25,Black,Sugarcane,130,75,60,MOP
25,Black,Sugarcane,135,75,60,MOP
25,Black,Sugarcane,140,75,60,MOP
25,Black,Sugarcane,145,75,60,MOP
25,Black,Sugarcane,150,75,60,MOP
30,Black,Sugarcane,120,80,65,MOP
30,Black,Sugarcane,125,80,65,MOP
30,Black,Sugarcane,130,80,65,MOP
30,Black,Sugarcane,135,80,65,MOP
30,Black,Sugarcane,140,80,65,MOP
30,Black,Sugarcane,145,80,65,MOP
30,Black,Sugarcane,150,80,65,MOP
35,Black,Sugarcane,120,60,75,MOP
35,Black,Sugarcane,125,60,75,MOP
35,Black,Sugarcane,130,60,75,MOP
35,Black,Sugarcane,135,60,75,MOP
35,Black,Sugarcane,140,60,75,MOP
35,Black,Sugarcane,145,60,75,MOP
35,Black,Sugarcane,150,60,75,MOP
20,Black,Sugarcane,120,65,80,MOP
20,Black,Sugarcane,125,65,80,MOP
20,Black,Sugarcane,130,65,80,MOP
20,Black,Sugarcane,135,65,80,MOP
20,Black,Sugarcane,140,65,80,MOP
20,Black,Sugarcane,145,65,80,MOP
20,Black,Sugarcane,150,65,80,MOP
25,Black,Sugarcane,120,70,60,MOP
25,Black,Sugarcane,125,70,60,MOP
25,Black,Sugarcane,130,70,60,MOP
25,Black,Sugarcane,135,70,60,MOP
25,Black,Sugarcane,140,70,60,MOP
25,Black,Sugarcane,145,70,60,MOP
25,Black,Sugarcane,150,70,60,MOP
30,Black,Sugarcane,120,75,65,MOP
30,Black,Sugarcane,125,75,65,MOP
30,Black,Sugarcane,130,75,65,MOP
30,Black,Sugarcane,135,75,65,MOP
30,Black,Sugarcane,140,75,65,MOP
30,Black,Sugarcane,145,75,65,MOP
30,Black,Sugarcane,150,75,65,MOP
35,Black,Sugarcane,120,80,70,MOP
35,Black,Sugarcane,125,80,70,MOP
35,Black,Sugarcane,130,80,70,MOP
35,Black,Sugarcane,135,80,70,MOP
35,Black,Sugarcane,140,80,70,MOP
35,Black,Sugarcane,145,80,70,MOP
35,Black,Sugarcane,150,80,70,MOP
20,Black,Sugarcane,120,60,80,MOP
20,Black,Sugarcane,125,60,80,MOP
20,Black,Sugarcane,130,60,80,MOP
20,Black,Sugarcane,135,60,80,MOP
20,Black,Sugarcane,140,60,80,MOP
20,Black,Sugarcane,145,60,80,MOP
20,Black,Sugarcane,150,60,80,MOP
25,Black,Sugarcane,120,65,60,MOP
25,Black,Sugarcane,125,65,60,MOP
25,Black,Sugarcane,130,65,60,MOP
25,Black,Sugarcane,135,65,60,MOP
25,Black,Sugarcane,140,65,60,MOP
25,Black,Sugarcane,145,65,60,MOP
25,Black,Sugarcane,150,65,60,MOP
30,Black,Sugarcane,120,70,65,MOP
30,Black,Sugarcane,125,70,65,MOP
30,Black,Sugarcane,130,70,65,MOP
30,Black,Sugarcane,135,70,65,MOP
30,Black,Sugarcane,140,70,65,MOP
30,Black,Sugarcane,145,70,65,MOP
30,Black,Sugarcane,150,70,65,MOP
35,Black,Sugarcane,120,75,70,MOP
35,Black,Sugarcane,125,75,70,MOP
35,Black,Sugarcane,130,75,70,MOP
35,Black,Sugarcane,135,75,70,MOP
35,Black,Sugarcane,140,75,70,MOP
35,Black,Sugarcane,145,75,70,MOP
35,Black,Sugarcane,150,75,70,MOP
20,Black,Sugarcane,120,80,75,MOP
20,Black,Sugarcane,125,80,75,MOP
20,Black,Sugarcane,130,80,75,MOP
20,Black,Sugarcane,135,80,75,MOP
20,Black,Sugarcane,140,80,75,MOP
20,Black,Sugarcane,145,80,75,MOP
20,Black,Sugarcane,150,80,75,MOP
25,Black,Groundnut,20,40,20,Chilated Micronutrient
25,Black,Groundnut,25,40,20,Chilated Micronutrient
25,Black,Groundnut,30,40,20,Chilated Micronutrient
30,Black,Groundnut,20,45,25,Chilated Micronutrient
30,Black,Groundnut,25,45,25,Chilated Micronutrient
30,Black,Groundnut,30,45,25,Chilated Micronutrient
25,Black,Groundnut,20,50,30,Chilated Micronutrient
25,Black,Groundnut,25,50,30,Chilated Micronutrient
25,Black,Groundnut,30,50,30,Chilated Micronutrient
30,Black,Groundnut,20,55,35,Chilated Micronutrient
30,Black,Groundnut,25,55,35,Chilated Micronutrient
30,Black,Groundnut,30,55,35,Chilated Micronutrient
25,Black,Groundnut,20,60,40,Chilated Micronutrient
25,Black,Groundnut,25,60,40,Chilated Micronutrient
25,Black,Groundnut,30,60,40,Chilated Micronutrient
30,Black,Groundnut,20,40,25,SSP
30,Black,Groundnut,25,40,25,SSP
30,Black,Groundnut,30,40,25,SSP
25,Black,Groundnut,20,45,30,SSP
25,Black,Groundnut,25,45,30,SSP
25,Black,Groundnut,30,45,30,SSP
30,Black,Groundnut,20,50,35,SSP
30,Black,Groundnut,25,50,35,SSP
30,Black,Groundnut,30,50,35,SSP
25,Black,Groundnut,20,55,40,SSP
25,Black,Groundnut,25,55,40,SSP
25,Black,Groundnut,30,55,40,SSP
30,Black,Groundnut,20,60,20,SSP
30,Black,Groundnut,25,60,20,SSP
30,Black,Groundnut,30,60,20,SSP
25,Black,Groundnut,20,40,30,Chilated Micronutrient
25,Black,Groundnut,25,40,30,Chilated Micronutrient
25,Black,Groundnut,30,40,30,Chilated Micronutrient
30,Black,Groundnut,20,45,35,Chilated Micronutrient
30,Black,Groundnut,25,45,35,Chilated Micronutrient
30,Black,Groundnut,30,45,35,Chilated Micronutrient
25,Black,Groundnut,20,50,40,Chilated Micronutrient
25,Black,Groundnut,25,50,40,Chilated Micronutrient
25,Black,Groundnut,30,50,40,Chilated Micronutrient
30,Black,Groundnut,20,55,20,Chilated Micronutrient
30,Black,Groundnut,25,55,20,Chilated Micronutrient
30,Black,Groundnut,30,55,20,Chilated Micronutrient
25,Black,Groundnut,20,60,25,Chilated Micronutrient
25,Black,Groundnut,25,60,25,Chilated Micronutrient
25,Black,Groundnut,30,60,25,Chilated Micronutrient
30,Black,Groundnut,20,40,35,SSP
30,Black,Groundnut,25,40,35,SSP
30,Black,Groundnut,30,40,35,SSP
25,Black,Groundnut,20,45,40,SSP
25,Black,Groundnut,25,45,40,SSP
25,Black,Groundnut,30,45,40,SSP
30,Black,Groundnut,20,50,20,SSP
30,Black,Groundnut,25,50,20,SSP
30,Black,Groundnut,30,50,20,SSP
25,Black,Groundnut,20,55,25,SSP
25,Black,Groundnut,25,55,25,SSP
25,Black,Groundnut,30,55,25,SSP
30,Black,Groundnut,20,60,30,SSP
30,Black,Groundnut,25,60,30,SSP
30,Black,Groundnut,30,60,30,SSP
25,Black,Groundnut,20,40,40,Chilated Micronutrient
25,Black,Groundnut,25,40,40,Chilated Micronutrient
25,Black,Groundnut,30,40,40,Chilated Micronutrient
30,Black,Groundnut,20,45,20,Chilated Micronutrient
30,Black,Groundnut,25,45,20,Chilated Micronutrient
30,Black,Groundnut,30,45,20,Chilated Micronutrient
25,Black,Groundnut,20,50,25,Chilated Micronutrient
25,Black,Groundnut,25,50,25,Chilated Micronutrient
25,Black,Groundnut,30,50,25,Chilated Micronutrient
30,Black,Groundnut,20,55,30,Chilated Micronutrient
30,Black,Groundnut,25,55,30,Chilated Micronutrient
30,Black,Groundnut,30,55,30,Chilated Micronutrient
20,Black,Groundnut,20,60,35,Chilated Micronutrient
20,Black,Groundnut,25,60,35,Chilated Micronutrient
20,Black,Groundnut,30,60,35,Chilated Micronutrient
20,Black,Soybean,40,30,20,Urea
20,Black,Soybean,45,30,20,Urea
20,Black,Soybean,50,30,20,Urea
20,Black,Soybean,55,30,20,Urea
20,Black,Soybean,60,30,20,Urea
25,Black,Soybean,40,35,25,Urea
25,Black,Soybean,45,35,25,Urea
25,Black,Soybean,50,35,25,Urea
25,Black,Soybean,55,35,25,Urea
25,Black,Soybean,60,35,25,Urea
30,Black,Soybean,40,40,30,Urea
30,Black,Soybean,45,40,30,Urea
30,Black,Soybean,50,40,30,Urea
30,Black,Soybean,55,40,30,Urea
30,Black,Soybean,60,40,30,Urea
20,Black,Soybean,40,30,25,20:20:20 NPK
20,Black,Soybean,45,30,25,20:20:20 NPK
20,Black,Soybean,50,30,25,20:20:20 NPK
20,Black,Soybean,55,30,25,20:20:20 NPK
20,Black,Soybean,60,30,25,20:20:20 NPK
25,Black,Soybean,40,35,30,20:20:20 NPK
25,Black,Soybean,45,35,30,20:20:20 NPK
25,Black,Soybean,50,35,30,20:20:20 NPK
25,Black,Soybean,55,35,30,20:20:20 NPK
25,Black,Soybean,60,35,30,20:20:20 NPK
30,Black,Soybean,40,40,20,20:20:20 NPK
30,Black,Soybean,45,40,20,20:20:20 NPK
30,Black,Soybean,50,40,20,20:20:20 NPK
30,Black,Soybean,55,40,20,20:20:20 NPK
30,Black,Soybean,60,40,20,20:20:20 NPK
20,Black,Soybean,40,30,30,SSP
20,Black,Soybean,45,30,30,SSP
20,Black,Soybean,50,30,30,SSP
20,Black,Soybean,55,30,30,SSP
20,Black,Soybean,60,30,30,SSP
25,Black,Soybean,40,35,20,SSP
25,Black,Soybean,45,35,20,SSP
25,Black,Soybean,50,35,20,SSP
25,Black,Soybean,55,35,20,SSP
25,Black,Soybean,60,35,20,SSP
30,Black,Soybean,40,40,25,SSP
30,Black,Soybean,45,40,25,SSP
30,Black,Soybean,50,40,25,SSP
30,Black,Soybean,55,40,25,SSP
30,Black,Soybean,60,40,25,SSP
25,Black,Gram,20,40,20,DAP
25,Black,Gram,25,40,20,DAP
25,Black,Gram,30,40,20,DAP
30,Black,Gram,20,45,25,DAP
30,Black,Gram,25,45,25,DAP
30,Black,Gram,30,45,25,DAP
35,Black,Gram,20,50,30,DAP
35,Black,Gram,25,50,30,DAP
35,Black,Gram,30,50,30,DAP
25,Black,Gram,20,40,25,MOP
25,Black,Gram,25,40,25,MOP
25,Black,Gram,30,40,25,MOP
30,Black,Gram,20,45,30,MOP
30,Black,Gram,25,45,30,MOP
30,Black,Gram,30,45,30,MOP
35,Black,Gram,20,50,20,MOP
35,Black,Gram,25,50,20,MOP
35,Black,Gram,30,50,20,MOP
25,Black,Gram,20,40,30,DAP
25,Black,Gram,25,40,30,DAP
25,Black,Gram,30,40,30,DAP
30,Black,Gram,20,45,20,DAP
30,Black,Gram,25,45,20,DAP
30,Black,Gram,30,45,20,DAP
35,Black,Gram,20,50,25,DAP
35,Black,Gram,25,50,25,DAP
35,Black,Gram,30,50,25,DAP
25,Red,Tur,30,20,20,Urea
25,Red,Tur,35,20,20,Urea
25,Red,Tur,40,20,20,Urea
30,Red,Tur,30,25,25,Urea
30,Red,Tur,35,25,25,Urea
30,Red,Tur,40,25,25,Urea
35,Red,Tur,30,30,20,Urea
35,Red,Tur,35,30,20,Urea
35,Red,Tur,40,30,20,Urea
25,Red,Tur,30,20,25,MOP
25,Red,Tur,35,20,25,MOP
25,Red,Tur,40,20,25,MOP
30,Red,Tur,30,25,20,MOP
30,Red,Tur,35,25,20,MOP
30,Red,Tur,40,25,20,MOP
35,Red,Tur,30,30,25,MOP
35,Red,Tur,35,30,25,MOP
35,Red,Tur,40,30,25,MOP
25,Black,Urad,60,30,20,Urea
25,Black,Urad,65,30,20,Urea
25,Black,Urad,70,30,20,Urea
25,Black,Urad,75,30,20,Urea
25,Black,Urad,80,30,20,Urea
30,Black,Urad,60,35,25,Urea
30,Black,Urad,65,35,25,Urea
30,Black,Urad,70,35,25,Urea
30,Black,Urad,75,35,25,Urea
30,Black,Urad,80,35,25,Urea
25,Black,Urad,60,40,30,Urea
25,Black,Urad,65,40,30,Urea
25,Black,Urad,70,40,30,Urea
25,Black,Urad,75,40,30,Urea
25,Black,Urad,80,40,30,Urea
30,Black,Urad,60,30,25,SSP
30,Black,Urad,65,30,25,SSP
30,Black,Urad,70,30,25,SSP
30,Black,Urad,75,30,25,SSP
30,Black,Urad,80,30,25,SSP
25,Black,Urad,60,35,30,SSP
25,Black,Urad,65,35,30,SSP
25,Black,Urad,70,35,30,SSP
25,Black,Urad,75,35,30,SSP
25,Black,Urad,80,35,30,SSP
30,Black,Urad,60,40,20,SSP
30,Black,Urad,65,40,20,SSP
30,Black,Urad,70,40,20,SSP
30,Black,Urad,75,40,20,SSP
30,Black,Urad,80,40,20,SSP
25,Black,Urad,60,30,30,DAP
25,Black,Urad,65,30,30,DAP
25,Black,Urad,70,30,30,DAP
25,Black,Urad,75,30,30,DAP
25,Black,Urad,80,30,30,DAP
30,Black,Urad,60,35,20,DAP
30,Black,Urad,65,35,20,DAP
30,Black,Urad,70,35,20,DAP
30,Black,Urad,75,35,20,DAP
30,Black,Urad,80,35,20,DAP
25,Black,Urad,60,40,25,DAP
25,Black,Urad,65,40,25,DAP
25,Black,Urad,70,40,25,DAP
25,Black,Urad,75,40,25,DAP
25,Black,Urad,80,40,25,DAP
25,Black,Moong,60,30,20,MOP
25,Black,Moong,65,30,20,MOP
25,Black,Moong,70,30,20,MOP
25,Black,Moong,75,30,20,MOP
25,Black,Moong,80,30,20,MOP
30,Black,Moong,60,35,25,MOP
30,Black,Moong,65,35,25,MOP
30,Black,Moong,70,35,25,MOP
30,Black,Moong,75,35,25,MOP
30,Black,Moong,80,35,25,MOP
35,Black,Moong,60,40,30,MOP
35,Black,Moong,65,40,30,MOP
35,Black,Moong,70,40,30,MOP
35,Black,Moong,75,40,30,MOP
35,Black,Moong,80,40,30,MOP
25,Black,Moong,60,30,25,Urea
25,Black,Moong,65,30,25,Urea
25,Black,Moong,70,30,25,Urea
25,Black,Moong,75,30,25,Urea
25,Black,Moong,80,30,25,Urea
30,Black,Moong,60,35,30,Urea
30,Black,Moong,65,35,30,Urea
30,Black,Moong,70,35,30,Urea
30,Black,Moong,75,35,30,Urea
30,Black,Moong,80,35,30,Urea
35,Black,Moong,60,40,20,Urea
35,Black,Moong,65,40,20,Urea
35,Black,Moong,70,40,20,Urea
35,Black,Moong,75,40,20,Urea
35,Black,Moong,80,40,20,Urea
25,Black,Moong,60,30,30,SSP
25,Black,Moong,65,30,30,SSP
25,Black,Moong,70,30,30,SSP
25,Black,Moong,75,30,30,SSP
25,Black,Moong,80,30,30,SSP
30,Black,Moong,60,35,20,SSP
30,Black,Moong,65,35,20,SSP
30,Black,Moong,70,35,20,SSP
30,Black,Moong,75,35,20,SSP
30,Black,Moong,80,35,20,SSP
35,Black,Moong,60,40,25,SSP
35,Black,Moong,65,40,25,SSP
35,Black,Moong,70,40,25,SSP
35,Black,Moong,75,40,25,SSP
35,Black,Moong,80,40,25,SSP
25,Red,Tur,50,30,20,Urea
25,Red,Tur,55,30,20,Urea
25,Red,Tur,60,30,20,Urea
30,Red,Tur,50,35,25,Urea
30,Red,Tur,55,35,25,Urea
30,Red,Tur,60,35,25,Urea
35,Red,Tur,50,40,20,Urea
35,Red,Tur,55,40,20,Urea
35,Red,Tur,60,40,20,Urea
25,Red,Tur,50,30,25,SSP
25,Red,Tur,55,30,25,SSP
25,Red,Tur,60,30,25,SSP
30,Red,Tur,50,35,20,SSP
30,Red,Tur,55,35,20,SSP
30,Red,Tur,60,35,20,SSP
35,Red,Tur,50,40,25,SSP
35,Red,Tur,55,40,25,SSP
35,Red,Tur,60,40,25,SSP
20,Black,Gram,40,25,10,DAP
20,Black,Gram,45,25,10,DAP
20,Black,Gram,50,25,10,DAP
25,Black,Gram,40,30,15,DAP
25,Black,Gram,45,30,15,DAP
25,Black,Gram,50,30,15,DAP
20,Black,Gram,40,25,15,MOP
20,Black,Gram,45,25,15,MOP
20,Black,Gram,50,25,15,MOP
25,Black,Gram,40,30,10,MOP
25,Black,Gram,45,30,10,MOP
25,Black,Gram,50,30,10,MOP
25,Red,Rice,80,40,40,Urea
25,Red,Rice,85,40,40,Urea
25,Red,Rice,90,40,40,Urea
25,Red,Rice,95,40,40,Urea
25,Red,Rice,100,40,40,Urea
25,Red,Rice,105,40,40,Urea
25,Red,Rice,110,40,40,Urea
25,Red,Rice,115,40,40,Urea
25,Red,Rice,120,40,40,Urea
30,Red,Rice,80,45,45,Urea
30,Red,Rice,85,45,45,Urea
30,Red,Rice,90,45,45,Urea
30,Red,Rice,95,45,45,Urea
30,Red,Rice,100,45,45,Urea
30,Red,Rice,105,45,45,Urea
30,Red,Rice,110,45,45,Urea
30,Red,Rice,115,45,45,Urea
30,Red,Rice,120,45,45,Urea
35,Red,Rice,80,50,50,Urea
35,Red,Rice,85,50,50,Urea
35,Red,Rice,90,50,50,Urea
35,Red,Rice,95,50,50,Urea
35,Red,Rice,100,50,50,Urea
35,Red,Rice,105,50,50,Urea
35,Red,Rice,110,50,50,Urea
35,Red,Rice,115,50,50,Urea
35,Red,Rice,120,50,50,Urea
25,Red,Rice,80,55,55,Urea
25,Red,Rice,85,55,55,Urea
25,Red,Rice,90,55,55,Urea
25,Red,Rice,95,55,55,Urea
25,Red,Rice,100,55,55,Urea
25,Red,Rice,105,55,55,Urea
25,Red,Rice,110,55,55,Urea
25,Red,Rice,115,55,55,Urea
25,Red,Rice,120,55,55,Urea
30,Red,Rice,80,60,60,Urea
30,Red,Rice,85,60,60,Urea
30,Red,Rice,90,60,60,Urea
30,Red,Rice,95,60,60,Urea
30,Red,Rice,100,60,60,Urea
30,Red,Rice,105,60,60,Urea
30,Red,Rice,110,60,60,Urea
30,Red,Rice,115,60,60,Urea
30,Red,Rice,120,60,60,Urea
35,Red,Rice,80,40,45,50:26:26 NPK
35,Red,Rice,85,40,45,50:26:26 NPK
35,Red,Rice,90,40,45,50:26:26 NPK
35,Red,Rice,95,40,45,50:26:26 NPK
35,Red,Rice,100,40,45,50:26:26 NPK
35,Red,Rice,105,40,45,50:26:26 NPK
35,Red,Rice,110,40,45,50:26:26 NPK
35,Red,Rice,115,40,45,50:26:26 NPK
35,Red,Rice,120,40,45,50:26:26 NPK
25,Red,Rice,80,45,50,50:26:26 NPK
25,Red,Rice,85,45,50,50:26:26 NPK
25,Red,Rice,90,45,50,50:26:26 NPK
25,Red,Rice,95,45,50,50:26:26 NPK
25,Red,Rice,100,45,50,50:26:26 NPK
25,Red,Rice,105,45,50,50:26:26 NPK
25,Red,Rice,110,45,50,50:26:26 NPK
25,Red,Rice,115,45,50,50:26:26 NPK
25,Red,Rice,120,45,50,50:26:26 NPK
30,Red,Rice,80,50,55,50:26:26 NPK
30,Red,Rice,85,50,55,50:26:26 NPK
30,Red,Rice,90,50,55,50:26:26 NPK
30,Red,Rice,95,50,55,50:26:26 NPK
30,Red,Rice,100,50,55,50:26:26 NPK
30,Red,Rice,105,50,55,50:26:26 NPK
30,Red,Rice,110,50,55,50:26:26 NPK
30,Red,Rice,115,50,55,50:26:26 NPK
30,Red,Rice,120,50,55,50:26:26 NPK
35,Red,Rice,80,55,60,50:26:26 NPK
35,Red,Rice,85,55,60,50:26:26 NPK
35,Red,Rice,90,55,60,50:26:26 NPK
35,Red,Rice,95,55,60,50:26:26 NPK
35,Red,Rice,100,55,60,50:26:26 NPK
35,Red,Rice,105,55,60,50:26:26 NPK
35,Red,Rice,110,55,60,50:26:26 NPK
35,Red,Rice,115,55,60,50:26:26 NPK
35,Red,Rice,120,55,60,50:26:26 NPK
25,Red,Rice,80,60,40,50:26:26 NPK
25,Red,Rice,85,60,40,50:26:26 NPK
25,Red,Rice,90,60,40,50:26:26 NPK
25,Red,Rice,95,60,40,50:26:26 NPK
25,Red,Rice,100,60,40,50:26:26 NPK
25,Red,Rice,105,60,40,50:26:26 NPK
25,Red,Rice,110,60,40,50:26:26 NPK
25,Red,Rice,115,60,40,50:26:26 NPK
25,Red,Rice,120,60,40,50:26:26 NPK
30,Red,Rice,80,40,50,Urea
30,Red,Rice,85,40,50,Urea
30,Red,Rice,90,40,50,Urea
30,Red,Rice,95,40,50,Urea
30,Red,Rice,100,40,50,Urea
30,Red,Rice,105,40,50,Urea
30,Red,Rice,110,40,50,Urea
30,Red,Rice,115,40,50,Urea
30,Red,Rice,120,40,50,Urea
35,Red,Rice,80,45,55,Urea
35,Red,Rice,85,45,55,Urea
35,Red,Rice,90,45,55,Urea
35,Red,Rice,95,45,55,Urea
35,Red,Rice,100,45,55,Urea
35,Red,Rice,105,45,55,Urea
35,Red,Rice,110,45,55,Urea
35,Red,Rice,115,45,55,Urea
35,Red,Rice,120,45,55,Urea
25,Red,Rice,80,50,60,Urea
25,Red,Rice,85,50,60,Urea
25,Red,Rice,90,50,60,Urea
25,Red,Rice,95,50,60,Urea
25,Red,Rice,100,50,60,Urea
25,Red,Rice,105,50,60,Urea
25,Red,Rice,110,50,60,Urea
25,Red,Rice,115,50,60,Urea
25,Red,Rice,120,50,60,Urea
30,Red,Rice,80,55,40,Urea
30,Red,Rice,85,55,40,Urea
30,Red,Rice,90,55,40,Urea
30,Red,Rice,95,55,40,Urea
30,Red,Rice,100,55,40,Urea
30,Red,Rice,105,55,40,Urea
30,Red,Rice,110,55,40,Urea
30,Red,Rice,115,55,40,Urea
30,Red,Rice,120,55,40,Urea
35,Red,Rice,80,60,45,Urea
35,Red,Rice,85,60,45,Urea
35,Red,Rice,90,60,45,Urea
35,Red,Rice,95,60,45,Urea
35,Red,Rice,100,60,45,Urea
35,Red,Rice,105,60,45,Urea
35,Red,Rice,110,60,45,Urea
35,Red,Rice,115,60,45,Urea
35,Red,Rice,120,60,45,Urea
25,Red,Rice,80,40,55,50:26:26 NPK
25,Red,Rice,85,40,55,50:26:26 NPK
25,Red,Rice,90,40,55,50:26:26 NPK
25,Red,Rice,95,40,55,50:26:26 NPK
25,Red,Rice,100,40,55,50:26:26 NPK
25,Red,Rice,105,40,55,50:26:26 NPK
25,Red,Rice,110,40,55,50:26:26 NPK
25,Red,Rice,115,40,55,50:26:26 NPK
25,Red,Rice,120,40,55,50:26:26 NPK
30,Red,Rice,80,45,60,50:26:26 NPK
30,Red,Rice,85,45,60,50:26:26 NPK
30,Red,Rice,90,45,60,50:26:26 NPK
30,Red,Rice,95,45,60,50:26:26 NPK
30,Red,Rice,100,45,60,50:26:26 NPK
30,Red,Rice,105,45,60,50:26:26 NPK
30,Red,Rice,110,45,60,50:26:26 NPK
30,Red,Rice,115,45,60,50:26:26 NPK
30,Red,Rice,120,45,60,50:26:26 NPK
35,Red,Rice,80,50,40,50:26:26 NPK
35,Red,Rice,85,50,40,50:26:26 NPK
35,Red,Rice,90,50,40,50:26:26 NPK
35,Red,Rice,95,50,40,50:26:26 NPK
35,Red,Rice,100,50,40,50:26:26 NPK
35,Red,Rice,105,50,40,50:26:26 NPK
35,Red,Rice,110,50,40,50:26:26 NPK
35,Red,Rice,115,50,40,50:26:26 NPK
35,Red,Rice,120,50,40,50:26:26 NPK
25,Red,Rice,80,55,45,50:26:26 NPK
25,Red,Rice,85,55,45,50:26:26 NPK
25,Red,Rice,90,55,45,50:26:26 NPK
25,Red,Rice,95,55,45,50:26:26 NPK
25,Red,Rice,100,55,45,50:26:26 NPK
25,Red,Rice,105,55,45,50:26:26 NPK
25,Red,Rice,110,55,45,50:26:26 NPK
25,Red,Rice,115,55,45,50:26:26 NPK
25,Red,Rice,120,55,45,50:26:26 NPK
30,Red,Rice,80,60,50,50:26:26 NPK
